sourceid-year-oa,source_id,source_title,journal_name,issn_print,issn_e,parent_publisher,oa_status,pub_year,n_doi,apc_lower_total,apc_lower,apc_lower_source,apc_upper_total,apc_upper,apc_upper_source,notes
8095_2016_gold,8095,European Research on Management and Business Economics,European Research on Management and Business Economics,2444-8834,2444-8842,Elsevier,gold,2016,23,0,0,Matthias: actual,0,0,Matthias: actual,
8095_2017_gold,8095,European Research on Management and Business Economics,European Research on Management and Business Economics,2444-8834,2444-8842,Elsevier,gold,2017,21,0,0,Matthias: actual | Morrison: actual,0,0,Matthias: actual | Morrison: actual,
8095_2018_gold,8095,European Research on Management and Business Economics,European Research on Management and Business Economics,2444-8834,2444-8842,Elsevier,gold,2018,20,0,0,Matthias: actual,0,0,Matthias: actual,
8184_2016_hybrid,8184,EXEMPLARIA-MEDIEVAL EARLY MODERN THEORY,Exemplaria,1041-2573,1753-3074,Taylor & Francis,hybrid,2016,1,0,0,Matthias: actual,0,0,Matthias: actual,
8295_2015_gold,8295,Eye and Vision,Eye and Vision,2326-0254,NULL,Springer-Nature,gold,2015,21,0,0,Matthias: actual,0,0,Matthias: actual,
8295_2016_gold,8295,Eye and Vision,Eye and Vision,2326-0254,NULL,Springer-Nature,gold,2016,33,0,0,Matthias: actual | Morrison: actual,0,0,Matthias: actual | Morrison: actual,
8295_2017_gold,8295,Eye and Vision,Eye and Vision,2326-0254,NULL,Springer-Nature,gold,2017,27,0,0,Matthias: actual | Morrison: actual,0,0,Matthias: actual | Morrison: actual,
8295_2018_gold,8295,Eye and Vision,Eye and Vision,2326-0254,NULL,Springer-Nature,gold,2018,31,0,0,Matthias: actual,0,0,Matthias: actual,
8336_2017_gold,8336,Fashion and Textiles,Fashion and Textiles,2198-0802,NULL,Springer-Nature,gold,2017,24,0,0,IWM: actual,0,0,IWM: actual,http://web.archive.org/web/20171027040035/http://www.springer.com/chemistry/journal/40691
8582_2017_gold,8582,Food Science and Human Wellness,Food Science and Human Wellness,NULL,2213-4530,Elsevier,gold,2017,21,0,0,Matthias: actual | Morrison: actual,0,0,Matthias: actual | Morrison: actual,
8582_2018_gold,8582,Food Science and Human Wellness,Food Science and Human Wellness,NULL,2213-4530,Elsevier,gold,2018,33,0,0,Matthias: actual,0,0,Matthias: actual,
8617_2015_gold,8617,Forest Ecosystems,Forest Ecosystems,2095-6355,2197-5620,Springer-Nature,gold,2015,35,0,0,Matthias: actual,0,0,Matthias: actual,
8617_2016_gold,8617,Forest Ecosystems,Forest Ecosystems,2095-6355,2197-5620,Springer-Nature,gold,2016,26,0,0,Matthias: actual,0,0,Matthias: actual,
8617_2017_gold,8617,Forest Ecosystems,Forest Ecosystems,2095-6355,2197-5620,Springer-Nature,gold,2017,28,0,0,Matthias: older,0,0,Matthias: older,
8617_2018_gold,8617,Forest Ecosystems,Forest Ecosystems,2095-6355,2197-5620,Springer-Nature,gold,2018,41,0,0,IWM: actual,0,0,IWM: actual,http://web.archive.org/web/20180504034515/https://forestecosyst.springeropen.com/
8707_2015_gold,8707,Friction,Friction,2223-7690,2223-7704,Springer-Nature,gold,2015,28,0,0,Matthias: actual,0,0,Matthias: actual,
8707_2016_gold,8707,Friction,Friction,2223-7690,2223-7704,Springer-Nature,gold,2016,33,0,0,Matthias: actual,0,0,Matthias: actual,
8707_2017_gold,8707,Friction,Friction,2223-7690,2223-7704,Springer-Nature,gold,2017,34,0,0,Matthias: older,0,0,Matthias: older,
8707_2018_gold,8707,Friction,Friction,2223-7690,2223-7704,Springer-Nature,gold,2018,35,0,0,IWM: actual,0,0,IWM: actual,http://web.archive.org/web/20180412163320/http://www.springer.com/engineering/mechanical+engineering/journal/40544
8777_2017_gold,8777,Frontiers of Architectural Research,Frontiers of Architectural Research,2095-2635,2095-2643,Elsevier,gold,2017,41,0,0,Matthias: actual | Morrison: actual,0,0,Matthias: actual | Morrison: actual,
8777_2018_gold,8777,Frontiers of Architectural Research,Frontiers of Architectural Research,2095-2635,2095-2643,Elsevier,gold,2018,43,0,0,Matthias: actual,0,0,Matthias: actual,
8868_2017_gold,8868,Gaceta Sanitaria,Gaceta Sanitaria,0213-9111,1578-1283,Elsevier,gold,2017,77,0,0,Matthias: actual,231000,3000,Morrison: actual,
8868_2018_gold,8868,Gaceta Sanitaria,Gaceta Sanitaria,0213-9111,1578-1283,Elsevier,gold,2018,86,0,0,Matthias: actual,0,0,Matthias: actual,
8954_2017_gold,8954,Genes & Diseases,Genes & Diseases,2352-4820,2352-3042,Elsevier,gold,2017,34,0,0,Matthias: actual | Morrison: actual,0,0,Matthias: actual | Morrison: actual,
8954_2018_gold,8954,Genes & Diseases,Genes & Diseases,2352-4820,2352-3042,Elsevier,gold,2018,40,0,0,Matthias: actual,0,0,Matthias: actual,
8957_2017_gold,8957,Genes and Environment,Genes and Environment,1880-7046,1880-7062,Springer-Nature,gold,2017,22,0,0,Matthias: actual,44748,2034,Morrison: actual,
9003_2016_gold,9003,Genomics Proteomics & Bioinformatics,"Genomics, Proteomics & Bioinformatics",1672-0229,2210-3244,Elsevier,gold,2016,35,0,0,Matthias: actual,0,0,Matthias: actual,
9003_2017_gold,9003,Genomics Proteomics & Bioinformatics,"Genomics, Proteomics & Bioinformatics",1672-0229,2210-3244,Elsevier,gold,2017,38,0,0,Matthias: actual | Morrison: actual,0,0,Matthias: actual | Morrison: actual,
9003_2018_gold,9003,Genomics Proteomics & Bioinformatics,"Genomics, Proteomics & Bioinformatics",1672-0229,2210-3244,Elsevier,gold,2018,42,0,0,Matthias: actual,0,0,Matthias: actual,
9127_2015_gold,9127,Geoscience Frontiers,Geoscience Frontiers,1674-9871,NULL,Elsevier,gold,2015,63,0,0,IWM: actual,0,0,IWM: actual,https://web.archive.org/web/20151001202440/http://www.elsevier.com/journals/geoscience-frontiers/1674-9871/guide-for-authors
9127_2016_gold,9127,Geoscience Frontiers,Geoscience Frontiers,1674-9871,NULL,Elsevier,gold,2016,75,0,0,Matthias: actual,0,0,Matthias: actual,
9127_2017_gold,9127,Geoscience Frontiers,Geoscience Frontiers,1674-9871,NULL,Elsevier,gold,2017,106,0,0,Matthias: actual | Morrison: actual,0,0,Matthias: actual | Morrison: actual,
9127_2018_gold,9127,Geoscience Frontiers,Geoscience Frontiers,1674-9871,NULL,Elsevier,gold,2018,121,0,0,Matthias: actual,0,0,Matthias: actual,
9128_2017_gold,9128,Geoscience Letters,Geoscience Letters,2196-4092,NULL,Springer-Nature,gold,2017,31,0,0,IWM: actual,0,0,IWM: actual,http://web.archive.org/web/20170613182356/http://geoscienceletters.springeropen.com/about
9145_2015_gold,9145,Geothermal Energy,Geothermal Energy,2195-9706,NULL,Springer-Nature,gold,2015,22,0,0,Matthias: actual,0,0,Matthias: actual,
9145_2016_gold,9145,Geothermal Energy,Geothermal Energy,2195-9706,NULL,Springer-Nature,gold,2016,16,0,0,Matthias: actual,0,0,Matthias: actual,
9145_2017_gold,9145,Geothermal Energy,Geothermal Energy,2195-9706,NULL,Springer-Nature,gold,2017,25,0,0,Matthias: older,0,0,Matthias: older,
9145_2018_gold,9145,Geothermal Energy,Geothermal Energy,2195-9706,NULL,Springer-Nature,gold,2018,29,0,0,IWM: actual,0,0,IWM: actual,http://web.archive.org/web/20180925062837/https://geothermal-energy-journal.springeropen.com/about
9279_2015_hybrid,9279,Gold Bulletin,Gold Bulletin,2364-821X,2190-7579,Springer-Nature,hybrid,2015,18,0,0,Matthias: actual,0,0,Matthias: actual,
9320_2016_gold,9320,Green Energy & Environment,Green Energy & Environment,2096-2797,2468-0257,Elsevier,gold,2016,25,0,0,Morrison: newer,0,0,Morrison: newer,backfilled 2019 Morrison data
9320_2017_gold,9320,Green Energy & Environment,Green Energy & Environment,2096-2797,2468-0257,Elsevier,gold,2017,40,0,0,Morrison: newer,0,0,Morrison: newer,backfilled 2019 Morrison data
9320_2018_gold,9320,Green Energy & Environment,Green Energy & Environment,2096-2797,2468-0257,Elsevier,gold,2018,36,0,0,Morrison: newer,0,0,Morrison: newer,backfilled 2019 Morrison data
9534_2016_gold,9534,Helgoland Marine Research,Helgoland Marine Research,1438-387X,1438-3888,Springer-Nature,gold,2016,26,0,0,Matthias: actual,0,0,Matthias: actual,
9534_2017_gold,9534,Helgoland Marine Research,Helgoland Marine Research,1438-387X,1438-3888,Springer-Nature,gold,2017,22,0,0,Matthias: actual | Morrison: actual,0,0,Matthias: actual | Morrison: actual,
9534_2018_gold,9534,Helgoland Marine Research,Helgoland Marine Research,1438-387X,1438-3888,Springer-Nature,gold,2018,18,0,0,Matthias: actual,0,0,Matthias: actual,
9538_2016_gold,9538,Hellenic Journal of Cardiology,Hellenic Journal of Cardiology,1109-9666,2241-5955,Elsevier,gold,2016,53,0,0,IWM: actual,0,0,IWM: actual,society pays APC (2019)
9538_2017_gold,9538,Hellenic Journal of Cardiology,Hellenic Journal of Cardiology,1109-9666,2241-5955,Elsevier,gold,2017,39,0,0,IWM: actual,0,0,IWM: actual,society pays APC (2019)
9538_2018_gold,9538,Hellenic Journal of Cardiology,Hellenic Journal of Cardiology,1109-9666,2241-5955,Elsevier,gold,2018,25,0,0,IWM: actual,0,0,IWM: actual,no fee: https://web.archive.org/web/20180501122157/https://www.elsevier.com/journals/hellenic-journal-of-cardiology/1109-9666/guide-for-authors#13351
9766_2017_hybrid,9766,Hong Kong Journal of Emergency Medicine,Hong Kong Journal of Emergency Medicine,1024-9079,2309-5407,Sage,hybrid,2017,11,0,0,website: current,0,0,website: current,no fee see 2021 page https://journals.sagepub.com/author-instructions/HKJ
9766_2018_hybrid,9766,Hong Kong Journal of Emergency Medicine,Hong Kong Journal of Emergency Medicine,1024-9079,2309-5407,Sage,hybrid,2018,14,0,0,website: current,0,0,website: current,no fee see 2021 page https://journals.sagepub.com/author-instructions/HKJ; also gold in same year (Unpaywall)
9766_2018_gold,9766,Hong Kong Journal of Emergency Medicine,Hong Kong Journal of Emergency Medicine,1024-9079,2309-5407,Sage,gold,2018,41,0,0,website: current,0,0,website: current,no fee see 2021 page https://journals.sagepub.com/author-instructions/HKJ; also hybrid in same year (Unpaywall)
9785_2017_gold,9785,Horticultural Plant Journal,Horticultural Plant Journal,2095-9885,2468-0141,Elsevier,gold,2017,32,0,0,Matthias: newer,0,0,Matthias: newer,backfilled 2018 data https://web.archive.org/web/20181128053424/http://www.keaipublishing.com/en/journals/horticultural-plant-journal/guide-for-authors/
9785_2018_gold,9785,Horticultural Plant Journal,Horticultural Plant Journal,2095-9885,2468-0141,Elsevier,gold,2018,31,0,0,IWM: actual,0,0,IWM: actual,no fee: https://web.archive.org/web/20180501113514/https://www.elsevier.com/journals/horticultural-plant-journal/2468-0141/open-access-journal
9884_2015_hybrid,9884,Human-Centric Computing and Information Sciences,Human-centric Computing and Information Sciences,NULL,2192-1962,Springer-Nature,hybrid,2015,36,0,0,Matthias: actual,0,0,Matthias: actual,
9884_2016_hybrid,9884,Human-Centric Computing and Information Sciences,Human-centric Computing and Information Sciences,NULL,2192-1962,Springer-Nature,hybrid,2016,24,0,0,Matthias: actual,0,0,Matthias: actual,
9884_2017_hybrid,9884,Human-Centric Computing and Information Sciences,Human-centric Computing and Information Sciences,NULL,2192-1962,Springer-Nature,hybrid,2017,42,0,0,Matthias: older,0,0,Matthias: older,
9884_2018_hybrid,9884,Human-Centric Computing and Information Sciences,Human-centric Computing and Information Sciences,NULL,2192-1962,Springer-Nature,hybrid,2018,38,0,0,Matthias: older,42647.4,1122.3,Morrison: actual,
10619_2017_gold,10619,IEICE Electronics Express,IEICE Electronics Express,1349-2543,NULL,Taylor & Francis,gold,2017,338,0,0,IWM: actual,0,0,IWM: actual,"Free after 2017, no information before"
10619_2018_gold,10619,IEICE Electronics Express,IEICE Electronics Express,1349-2543,NULL,Taylor & Francis,gold,2018,298,0,0,IWM: actual,0,0,IWM: actual,"Free after 2017, no information before"
10624_2017_gold,10624,IEICE Transactions on Information and Systems,IEICE Transactions on Information and Systems,0916-8532,1745-1361,Taylor & Francis,gold,2017,376,0,0,IWM: actual,0,0,IWM: actual,"Free after 2017, no information before"
10624_2018_gold,10624,IEICE Transactions on Information and Systems,IEICE Transactions on Information and Systems,0916-8532,1745-1361,Taylor & Francis,gold,2018,374,0,0,IWM: actual,0,0,IWM: actual,"Free after 2017, no information before"
11076_2017_gold,11076,Integrative Medicine Research,Integrative Medicine Research,2213-4220,2213-4239,Elsevier,gold,2017,52,0,0,Matthias: actual | Morrison: actual,0,0,Matthias: actual | Morrison: actual,
11076_2018_gold,11076,Integrative Medicine Research,Integrative Medicine Research,2213-4220,2213-4239,Elsevier,gold,2018,47,0,0,Matthias: actual,0,0,Matthias: actual,
11718_2015_gold,11718,International Journal of Clinical and Health Psychology,International Journal of Clinical and Health Psychology,1697-2600,1576-7329,Elsevier,gold,2015,30,0,0,Matthias: newer,0,0,Matthias: newer,backfilled 2016 fee
11718_2016_gold,11718,International Journal of Clinical and Health Psychology,International Journal of Clinical and Health Psychology,1697-2600,1576-7329,Elsevier,gold,2016,30,0,0,Matthias: actual,0,0,Matthias: actual,
11718_2017_gold,11718,International Journal of Clinical and Health Psychology,International Journal of Clinical and Health Psychology,1697-2600,1576-7329,Elsevier,gold,2017,28,0,0,Matthias: actual | Morrison: actual,0,0,Matthias: actual | Morrison: actual,
11718_2018_gold,11718,International Journal of Clinical and Health Psychology,International Journal of Clinical and Health Psychology,1697-2600,1576-7329,Elsevier,gold,2018,26,0,0,Matthias: actual,0,0,Matthias: actual,
11747_2015_gold,11747,International Journal of Concrete Structures and Materials,International Journal of Concrete Structures and Materials,1976-0485,2234-1315,Springer-Nature,gold,2015,36,0,0,Matthias: actual,0,0,Matthias: actual,
11747_2016_gold,11747,International Journal of Concrete Structures and Materials,International Journal of Concrete Structures and Materials,1976-0485,2234-1315,Springer-Nature,gold,2016,50,0,0,Matthias: actual,0,0,Matthias: actual,
11747_2017_gold,11747,International Journal of Concrete Structures and Materials,International Journal of Concrete Structures and Materials,1976-0485,2234-1315,Springer-Nature,gold,2017,49,0,0,Matthias: older,0,0,Matthias: older,
11775_2015_gold,11775,International Journal of Disaster Risk Science,International Journal of Disaster Risk Science,2095-0055,2192-6395,Springer-Nature,gold,2015,37,0,0,Matthias: actual,0,0,Matthias: actual,
11775_2016_gold,11775,International Journal of Disaster Risk Science,International Journal of Disaster Risk Science,2095-0055,2192-6395,Springer-Nature,gold,2016,34,0,0,Matthias: actual,0,0,Matthias: actual,
11775_2017_gold,11775,International Journal of Disaster Risk Science,International Journal of Disaster Risk Science,2095-0055,2192-6395,Springer-Nature,gold,2017,38,0,0,Matthias: older,0,0,Matthias: older,
11775_2018_gold,11775,International Journal of Disaster Risk Science,International Journal of Disaster Risk Science,2095-0055,2192-6395,Springer-Nature,gold,2018,45,0,0,Matthias: older,0,0,Matthias: older,
11783_2016_gold,11783,International Journal of Educational Technology in Higher Education,International Journal of Educational Technology in Higher Education,2365-9440,NULL,Springer-Nature,gold,2016,36,0,0,IWM: actual,0,0,IWM: actual,http://web.archive.org/web/20160523170006/http://educationaltechnologyjournal.springeropen.com/about
11783_2017_gold,11783,International Journal of Educational Technology in Higher Education,International Journal of Educational Technology in Higher Education,2365-9440,NULL,Springer-Nature,gold,2017,41,0,0,IWM: actual,0,0,IWM: actual,http://web.archive.org/web/20170624024723/http://educationaltechnologyjournal.springeropen.com/about
11783_2018_gold,11783,International Journal of Educational Technology in Higher Education,International Journal of Educational Technology in Higher Education,2365-9440,NULL,Springer-Nature,gold,2018,46,0,0,IWM: actual,0,0,IWM: actual,http://web.archive.org/web/20180627183909/https://educationaltechnologyjournal.springeropen.com/about
11881_2017_gold,11881,International Journal of Immunopathology and Pharmacology,International Journal of Immunopathology and Pharmacology,0394-6320,2058-7384,Sage,gold,2017,33,0,0,Morrison: actual,0,0,Morrison: actual,gold as of 2017; applied Morrison actual; also hybrid in same year (Unpaywall)
11885_2017_gold,11885,International Journal of Implant Dentistry,International Journal of Implant Dentistry,NULL,2198-4034,Springer-Nature,gold,2017,49,0,0,IWM: actual,0,0,IWM: actual,http://web.archive.org/web/20170709101818/http://journalimplantdent.springeropen.com/
11885_2018_gold,11885,International Journal of Implant Dentistry,International Journal of Implant Dentistry,NULL,2198-4034,Springer-Nature,gold,2018,41,0,0,IWM: actual,0,0,IWM: actual,http://web.archive.org/web/20180709141458/https://journalimplantdent.springeropen.com/
11964_2017_gold,11964,International Journal of Mining Science and Technology,International Journal of Mining Science and Technology,2095-2686,2212-6066,Elsevier,gold,2017,147,0,0,Matthias: actual,441000,3000,Morrison: actual,
11964_2018_gold,11964,International Journal of Mining Science and Technology,International Journal of Mining Science and Technology,2095-2686,2212-6066,Elsevier,gold,2018,122,0,0,Matthias: actual,0,0,Matthias: actual,
12345_2017_gold,12345,International Soil and Water Conservation Research,International Soil and Water Conservation Research,2095-6339,2589-059X,Elsevier,gold,2017,38,0,0,Matthias: actual | Morrison: actual,0,0,Matthias: actual | Morrison: actual,
12345_2018_gold,12345,International Soil and Water Conservation Research,International Soil and Water Conservation Research,2095-6339,2589-059X,Elsevier,gold,2018,36,0,0,Matthias: actual,0,0,Matthias: actual,
12680_2015_gold,12680,Israel Journal of Health Policy Research,Israel Journal of Health Policy Research,2045-4015,NULL,Springer-Nature,gold,2015,33,0,0,Matthias: actual,0,0,Matthias: actual,
12680_2016_gold,12680,Israel Journal of Health Policy Research,Israel Journal of Health Policy Research,2045-4015,NULL,Springer-Nature,gold,2016,36,0,0,Matthias: actual | Morrison: actual,0,0,Matthias: actual | Morrison: actual,
12680_2017_gold,12680,Israel Journal of Health Policy Research,Israel Journal of Health Policy Research,2045-4015,NULL,Springer-Nature,gold,2017,39,0,0,Matthias: actual | Morrison: actual,0,0,Matthias: actual | Morrison: actual,
12680_2018_gold,12680,Israel Journal of Health Policy Research,Israel Journal of Health Policy Research,2045-4015,NULL,Springer-Nature,gold,2018,41,0,0,Matthias: actual,0,0,Matthias: actual,
12934_2015_gold,12934,Jornal de Pediatria,Jornal de Pediatria,0021-7557,1678-4782,Elsevier,gold,2015,83,0,0,IWM: actual,0,0,IWM: actual,https://web.archive.org/web/20150823100847/http://jped.elsevier.es:80/
