sourceid-year-oa,source_id,parent_publisher,pub_year,oa_status,oecd_major,n_dois,apc_lower,apc_total
12677_2018_hybrid,12677,Wiley,2018,hybrid,NATURAL SCIENCES,2,3000,6000
13248_2016_hybrid,13248,Springer-Nature,2016,hybrid,NATURAL SCIENCES,2,3000,6000
13364_2018_hybrid,13364,Springer-Nature,2018,hybrid,SOCIAL SCIENCES,2,3000,6000
13400_2017_hybrid,13400,Sage,2017,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
13766_2015_hybrid,13766,Springer-Nature,2015,hybrid,HUMANITIES,2,3000,6000
13885_2018_hybrid,13885,Elsevier,2018,hybrid,ENGINEERING AND TECHNOLOGY,2,3000,6000
14092_2018_hybrid,14092,Springer-Nature,2018,hybrid,NATURAL SCIENCES,2,3000,6000
14103_2016_hybrid,14103,Springer-Nature,2016,hybrid,SOCIAL SCIENCES,2,3000,6000
14260_2018_hybrid,14260,Springer-Nature,2018,hybrid,NATURAL SCIENCES,2,3000,6000
14280_2017_hybrid,14280,Springer-Nature,2017,hybrid,NATURAL SCIENCES,2,3000,6000
14816_2017_hybrid,14816,Springer-Nature,2017,hybrid,NATURAL SCIENCES,2,3000,6000
14866_2018_hybrid,14866,Sage,2018,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
14936_2016_hybrid,14936,Sage,2016,hybrid,SOCIAL SCIENCES,2,3000,6000
15032_2017_hybrid,15032,Springer-Nature,2017,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
15032_2017_hybrid,15032,Springer-Nature,2017,hybrid,NATURAL SCIENCES,2,3000,6000
15260_2017_hybrid,15260,Springer-Nature,2017,hybrid,ENGINEERING AND TECHNOLOGY,2,3000,6000
15260_2017_hybrid,15260,Springer-Nature,2017,hybrid,SOCIAL SCIENCES,2,3000,6000
15266_2015_hybrid,15266,Elsevier,2015,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
15307_2018_hybrid,15307,Taylor & Francis,2018,hybrid,SOCIAL SCIENCES,2,3000,6000
15549_2018_hybrid,15549,Springer-Nature,2018,hybrid,ENGINEERING AND TECHNOLOGY,2,3000,6000
15660_2015_hybrid,15660,Springer-Nature,2015,hybrid,NATURAL SCIENCES,2,3000,6000
15794_2017_hybrid,15794,Elsevier,2017,hybrid,NATURAL SCIENCES,2,3000,6000
15920_2017_hybrid,15920,Springer-Nature,2017,hybrid,NATURAL SCIENCES,2,3000,6000
16283_2017_hybrid,16283,Wiley,2017,hybrid,HUMANITIES,2,3000,6000
16839_2015_hybrid,16839,Springer-Nature,2015,hybrid,NATURAL SCIENCES,2,3000,6000
17126_2016_hybrid,17126,Wiley,2016,hybrid,NATURAL SCIENCES,2,3000,6000
18071_2015_hybrid,18071,Springer-Nature,2015,hybrid,HUMANITIES,2,3000,6000
19013_2015_hybrid,19013,Springer-Nature,2015,hybrid,NATURAL SCIENCES,2,3000,6000
19039_2015_hybrid,19039,Springer-Nature,2015,hybrid,SOCIAL SCIENCES,2,3000,6000
19198_2017_hybrid,19198,Elsevier,2017,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
9472_2017_hybrid,9472,Sage,2017,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
9568_2018_hybrid,9568,Sage,2018,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
11565_2016_hybrid,11565,Springer-Nature,2016,hybrid,SOCIAL SCIENCES,2,3000,6000
11624_2016_hybrid,11624,Springer-Nature,2016,hybrid,HUMANITIES,2,3000,6000
11657_2017_hybrid,11657,Wiley,2017,hybrid,ENGINEERING AND TECHNOLOGY,2,3000,6000
11924_2017_hybrid,11924,Springer-Nature,2017,hybrid,NATURAL SCIENCES,2,3000,6000
13063_2016_hybrid,13063,Sage,2016,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
13473_2016_hybrid,13473,Springer-Nature,2016,hybrid,NATURAL SCIENCES,2,3000,6000
13541_2016_hybrid,13541,Springer-Nature,2016,hybrid,NATURAL SCIENCES,2,3000,6000
13932_2016_hybrid,13932,Wiley,2016,hybrid,NATURAL SCIENCES,2,3000,6000
13989_2017_hybrid,13989,Springer-Nature,2017,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
14098_2015_hybrid,14098,Elsevier,2015,hybrid,NATURAL SCIENCES,2,3000,6000
14142_2015_hybrid,14142,Springer-Nature,2015,hybrid,NATURAL SCIENCES,2,3000,6000
14282_2015_hybrid,14282,Springer-Nature,2015,hybrid,SOCIAL SCIENCES,2,3000,6000
14611_2015_hybrid,14611,Wiley,2015,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
14757_2017_hybrid,14757,Springer-Nature,2017,hybrid,NATURAL SCIENCES,2,3000,6000
14991_2016_hybrid,14991,Wiley,2016,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
14995_2015_hybrid,14995,Springer-Nature,2015,hybrid,HUMANITIES,2,3000,6000
15047_2016_hybrid,15047,Springer-Nature,2016,hybrid,NATURAL SCIENCES,2,3000,6000
15076_2015_hybrid,15076,Springer-Nature,2015,hybrid,NATURAL SCIENCES,2,3000,6000
15087_2018_hybrid,15087,Springer-Nature,2018,hybrid,ENGINEERING AND TECHNOLOGY,2,3000,6000
15254_2015_hybrid,15254,Wiley,2015,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
15791_2017_hybrid,15791,Springer-Nature,2017,hybrid,NATURAL SCIENCES,2,3000,6000
16251_2016_hybrid,16251,Springer-Nature,2016,hybrid,NATURAL SCIENCES,2,3000,6000
16283_2017_hybrid,16283,Wiley,2017,hybrid,SOCIAL SCIENCES,2,3000,6000
16877_2017_hybrid,16877,Sage,2017,hybrid,SOCIAL SCIENCES,2,3000,6000
17216_2015_hybrid,17216,Springer-Nature,2015,hybrid,NATURAL SCIENCES,2,3000,6000
17343_2018_hybrid,17343,Springer-Nature,2018,hybrid,NATURAL SCIENCES,2,3000,6000
17362_2016_hybrid,17362,Springer-Nature,2016,hybrid,NATURAL SCIENCES,2,3000,6000
17399_2016_hybrid,17399,Wiley,2016,hybrid,NATURAL SCIENCES,2,3000,6000
17720_2017_hybrid,17720,Wiley,2017,hybrid,NATURAL SCIENCES,2,3000,6000
17943_2018_hybrid,17943,Springer-Nature,2018,hybrid,NATURAL SCIENCES,2,3000,6000
18074_2016_hybrid,18074,Springer-Nature,2016,hybrid,HUMANITIES,2,3000,6000
18225_2018_hybrid,18225,Sage,2018,hybrid,SOCIAL SCIENCES,2,3000,6000
18739_2016_hybrid,18739,Springer-Nature,2016,hybrid,NATURAL SCIENCES,2,3000,6000
18789_2017_hybrid,18789,Elsevier,2017,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
19967_2018_hybrid,19967,Wiley,2018,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
20209_2016_hybrid,20209,Springer-Nature,2016,hybrid,AGRICULTURAL SCIENCES,2,3000,6000
20211_2015_hybrid,20211,Elsevier,2015,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
20502_2015_hybrid,20502,Sage,2015,hybrid,ENGINEERING AND TECHNOLOGY,2,3000,6000
20650_2016_hybrid,20650,Elsevier,2016,hybrid,ENGINEERING AND TECHNOLOGY,2,3000,6000
20658_2017_hybrid,20658,Wiley,2017,hybrid,SOCIAL SCIENCES,2,3000,6000
20725_2016_hybrid,20725,Elsevier,2016,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
20753_2018_hybrid,20753,Elsevier,2018,hybrid,NATURAL SCIENCES,2,3000,6000
20758_2015_hybrid,20758,Sage,2015,hybrid,NATURAL SCIENCES,2,3000,6000
20785_2017_hybrid,20785,Sage,2017,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
21074_2016_hybrid,21074,Springer-Nature,2016,hybrid,SOCIAL SCIENCES,2,3000,6000
21075_2018_hybrid,21075,Springer-Nature,2018,hybrid,NATURAL SCIENCES,2,3000,6000
21364_2017_hybrid,21364,Wiley,2017,hybrid,HUMANITIES,2,3000,6000
21625_2017_hybrid,21625,Springer-Nature,2017,hybrid,SOCIAL SCIENCES,2,3000,6000
22317_2016_hybrid,22317,Wiley,2016,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
22443_2015_hybrid,22443,Sage,2015,hybrid,SOCIAL SCIENCES,2,3000,6000
22443_2018_hybrid,22443,Sage,2018,hybrid,SOCIAL SCIENCES,2,3000,6000
22616_2017_hybrid,22616,Elsevier,2017,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
22829_2018_hybrid,22829,Springer-Nature,2018,hybrid,ENGINEERING AND TECHNOLOGY,2,3000,6000
24010_2018_hybrid,24010,Springer-Nature,2018,hybrid,NATURAL SCIENCES,2,3000,6000
24027_2016_hybrid,24027,Springer-Nature,2016,hybrid,NATURAL SCIENCES,2,3000,6000
24086_2016_hybrid,24086,Wiley,2016,hybrid,NATURAL SCIENCES,2,3000,6000
24351_2018_hybrid,24351,Sage,2018,hybrid,SOCIAL SCIENCES,2,3000,6000
24638_2018_hybrid,24638,Wiley,2018,hybrid,ENGINEERING AND TECHNOLOGY,2,3000,6000
25630_2015_hybrid,25630,Wiley,2015,hybrid,NATURAL SCIENCES,2,3000,6000
25888_2017_hybrid,25888,Springer-Nature,2017,hybrid,NATURAL SCIENCES,2,3000,6000
19_2016_hybrid,19,Springer-Nature,2016,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
131_2018_hybrid,131,Springer-Nature,2018,hybrid,NATURAL SCIENCES,2,3000,6000
196_2015_hybrid,196,Springer-Nature,2015,hybrid,NATURAL SCIENCES,2,3000,6000
298_2017_hybrid,298,Springer-Nature,2017,hybrid,ENGINEERING AND TECHNOLOGY,2,3000,6000
517_2017_hybrid,517,Springer-Nature,2017,hybrid,ENGINEERING AND TECHNOLOGY,2,3000,6000
1293_2017_hybrid,1293,Wiley,2017,hybrid,SOCIAL SCIENCES,2,3000,6000
2752_2016_hybrid,2752,Wiley,2016,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
3460_2015_hybrid,3460,Elsevier,2015,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
3847_2016_hybrid,3847,Sage,2016,hybrid,ENGINEERING AND TECHNOLOGY,2,3000,6000
4641_2018_hybrid,4641,Wiley,2018,hybrid,NATURAL SCIENCES,2,3000,6000
5344_2016_hybrid,5344,Elsevier,2016,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
5684_2015_hybrid,5684,Elsevier,2015,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
6142_2018_hybrid,6142,Springer-Nature,2018,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
6316_2018_hybrid,6316,Wiley,2018,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
6618_2016_hybrid,6618,Sage,2016,hybrid,SOCIAL SCIENCES,2,3000,6000
7664_2015_hybrid,7664,Springer-Nature,2015,hybrid,HUMANITIES,2,3000,6000
8057_2018_hybrid,8057,Wiley,2018,hybrid,SOCIAL SCIENCES,2,3000,6000
8302_2015_hybrid,8302,Springer-Nature,2015,hybrid,NATURAL SCIENCES,2,3000,6000
8960_2018_hybrid,8960,Wiley,2018,hybrid,SOCIAL SCIENCES,2,3000,6000
9052_2016_hybrid,9052,Springer-Nature,2016,hybrid,NATURAL SCIENCES,2,3000,6000
9084_2016_hybrid,9084,Springer-Nature,2016,hybrid,NATURAL SCIENCES,2,3000,6000
9090_2015_hybrid,9090,Springer-Nature,2015,hybrid,NATURAL SCIENCES,2,3000,6000
1737_2018_hybrid,1737,Springer-Nature,2018,hybrid,SOCIAL SCIENCES,2,3000,6000
1811_2016_hybrid,1811,Elsevier,2016,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
2036_2017_hybrid,2036,Springer-Nature,2017,hybrid,NATURAL SCIENCES,2,3000,6000
2136_2016_hybrid,2136,Wiley,2016,hybrid,NATURAL SCIENCES,2,3000,6000
3465_2016_hybrid,3465,Elsevier,2016,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
4122_2016_hybrid,4122,Springer-Nature,2016,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
4446_2016_hybrid,4446,Springer-Nature,2016,hybrid,NATURAL SCIENCES,2,3000,6000
4647_2016_hybrid,4647,Springer-Nature,2016,hybrid,NATURAL SCIENCES,2,3000,6000
4880_2016_hybrid,4880,Wiley,2016,hybrid,NATURAL SCIENCES,2,3000,6000
5022_2016_hybrid,5022,Springer-Nature,2016,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
5366_2017_hybrid,5366,Sage,2017,hybrid,SOCIAL SCIENCES,2,3000,6000
6068_2017_hybrid,6068,Sage,2017,hybrid,SOCIAL SCIENCES,2,3000,6000
6309_2018_hybrid,6309,Elsevier,2018,hybrid,NATURAL SCIENCES,2,3000,6000
6849_2018_hybrid,6849,Wiley,2018,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
7555_2016_hybrid,7555,Springer-Nature,2016,hybrid,NATURAL SCIENCES,2,3000,6000
7607_2015_hybrid,7607,Elsevier,2015,hybrid,ENGINEERING AND TECHNOLOGY,2,3000,6000
7764_2016_hybrid,7764,Springer-Nature,2016,hybrid,SOCIAL SCIENCES,2,3000,6000
7909_2016_hybrid,7909,Sage,2016,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
7967_2016_hybrid,7967,Springer-Nature,2016,hybrid,SOCIAL SCIENCES,2,3000,6000
7973_2016_hybrid,7973,Elsevier,2016,hybrid,NATURAL SCIENCES,2,3000,6000
8130_2016_hybrid,8130,Sage,2016,hybrid,SOCIAL SCIENCES,2,3000,6000
8547_2016_hybrid,8547,Springer-Nature,2016,hybrid,AGRICULTURAL SCIENCES,2,3000,6000
8778_2018_hybrid,8778,Springer-Nature,2018,hybrid,ENGINEERING AND TECHNOLOGY,2,3000,6000
8900_2015_hybrid,8900,Elsevier,2015,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
19140_2018_hybrid,19140,Sage,2018,hybrid,AGRICULTURAL SCIENCES,2,3000,6000
19691_2015_hybrid,19691,Sage,2015,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
19837_2018_hybrid,19837,Springer-Nature,2018,hybrid,NATURAL SCIENCES,2,3000,6000
19937_2017_hybrid,19937,Springer-Nature,2017,hybrid,ENGINEERING AND TECHNOLOGY,2,3000,6000
20504_2017_hybrid,20504,Sage,2017,hybrid,ENGINEERING AND TECHNOLOGY,2,3000,6000
21392_2018_hybrid,21392,Elsevier,2018,hybrid,NATURAL SCIENCES,2,3000,6000
21638_2015_hybrid,21638,Springer-Nature,2015,hybrid,NATURAL SCIENCES,2,3000,6000
21639_2018_hybrid,21639,Springer-Nature,2018,hybrid,NATURAL SCIENCES,2,3000,6000
21935_2015_hybrid,21935,Springer-Nature,2015,hybrid,ENGINEERING AND TECHNOLOGY,2,3000,6000
22598_2017_hybrid,22598,Springer-Nature,2017,hybrid,NATURAL SCIENCES,2,3000,6000
22616_2018_hybrid,22616,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
22912_2016_hybrid,22912,Springer-Nature,2016,hybrid,AGRICULTURAL SCIENCES,2,3000,6000
22998_2015_hybrid,22998,Wiley,2015,hybrid,SOCIAL SCIENCES,2,3000,6000
23092_2015_hybrid,23092,Springer-Nature,2015,hybrid,NATURAL SCIENCES,2,3000,6000
23535_2018_hybrid,23535,Wiley,2018,hybrid,SOCIAL SCIENCES,2,3000,6000
24016_2018_hybrid,24016,Springer-Nature,2018,hybrid,NATURAL SCIENCES,2,3000,6000
24357_2016_hybrid,24357,Springer-Nature,2016,hybrid,HUMANITIES,2,3000,6000
24357_2016_hybrid,24357,Springer-Nature,2016,hybrid,SOCIAL SCIENCES,2,3000,6000
24580_2016_hybrid,24580,Wiley,2016,hybrid,SOCIAL SCIENCES,2,3000,6000
24752_2015_hybrid,24752,Elsevier,2015,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
25152_2018_hybrid,25152,Wiley,2018,hybrid,AGRICULTURAL SCIENCES,2,3000,6000
25704_2017_hybrid,25704,Wiley,2017,hybrid,NATURAL SCIENCES,2,3000,6000
18063_2017_hybrid,18063,Springer-Nature,2017,hybrid,NATURAL SCIENCES,2,3000,6000
18331_2015_hybrid,18331,Springer-Nature,2015,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
19030_2017_hybrid,19030,Springer-Nature,2017,hybrid,NATURAL SCIENCES,2,3000,6000
19483_2017_hybrid,19483,Springer-Nature,2017,hybrid,NATURAL SCIENCES,2,3000,6000
19611_2015_hybrid,19611,Wiley,2015,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
19691_2016_hybrid,19691,Sage,2016,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
19703_2016_hybrid,19703,Wiley,2016,hybrid,NATURAL SCIENCES,2,3000,6000
19927_2018_hybrid,19927,Springer-Nature,2018,hybrid,NATURAL SCIENCES,2,3000,6000
20116_2016_hybrid,20116,Springer-Nature,2016,hybrid,SOCIAL SCIENCES,2,3000,6000
20133_2016_hybrid,20133,Springer-Nature,2016,hybrid,SOCIAL SCIENCES,2,3000,6000
20991_2017_hybrid,20991,Sage,2017,hybrid,HUMANITIES,2,3000,6000
22320_2018_hybrid,22320,Wiley,2018,hybrid,SOCIAL SCIENCES,2,3000,6000
22343_2016_hybrid,22343,Wiley,2016,hybrid,NATURAL SCIENCES,2,3000,6000
22961_2015_hybrid,22961,Springer-Nature,2015,hybrid,SOCIAL SCIENCES,2,3000,6000
23525_2015_hybrid,23525,Wiley,2015,hybrid,SOCIAL SCIENCES,2,3000,6000
23666_2018_hybrid,23666,Springer-Nature,2018,hybrid,SOCIAL SCIENCES,2,3000,6000
24387_2016_hybrid,24387,Sage,2016,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
24449_2017_hybrid,24449,Wiley,2017,hybrid,SOCIAL SCIENCES,2,3000,6000
25258_2017_hybrid,25258,Springer-Nature,2017,hybrid,SOCIAL SCIENCES,2,3000,6000
18159_2018_hybrid,18159,Wiley,2018,hybrid,ENGINEERING AND TECHNOLOGY,2,3000,6000
18199_2018_hybrid,18199,Springer-Nature,2018,hybrid,NATURAL SCIENCES,2,3000,6000
18288_2018_hybrid,18288,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
18648_2016_hybrid,18648,Wiley,2016,hybrid,HUMANITIES,2,3000,6000
18747_2015_hybrid,18747,Springer-Nature,2015,hybrid,NATURAL SCIENCES,2,3000,6000
18862_2017_hybrid,18862,Springer-Nature,2017,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
18975_2018_hybrid,18975,Springer-Nature,2018,hybrid,SOCIAL SCIENCES,2,3000,6000
19646_2017_hybrid,19646,Wiley,2017,hybrid,HUMANITIES,2,3000,6000
19775_2016_hybrid,19775,Springer-Nature,2016,hybrid,ENGINEERING AND TECHNOLOGY,2,3000,6000
19813_2016_hybrid,19813,Wiley,2016,hybrid,NATURAL SCIENCES,2,3000,6000
19936_2015_hybrid,19936,Elsevier,2015,hybrid,NATURAL SCIENCES,2,3000,6000
19967_2016_hybrid,19967,Wiley,2016,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
19992_2018_hybrid,19992,Wiley,2018,hybrid,SOCIAL SCIENCES,2,3000,6000
20006_2018_hybrid,20006,Wiley,2018,hybrid,SOCIAL SCIENCES,2,3000,6000
20042_2018_hybrid,20042,Wiley,2018,hybrid,SOCIAL SCIENCES,2,3000,6000
20122_2016_hybrid,20122,Springer-Nature,2016,hybrid,SOCIAL SCIENCES,2,3000,6000
20859_2018_hybrid,20859,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
20893_2016_hybrid,20893,Springer-Nature,2016,hybrid,SOCIAL SCIENCES,2,3000,6000
20932_2015_hybrid,20932,Springer-Nature,2015,hybrid,SOCIAL SCIENCES,2,3000,6000
21049_2016_hybrid,21049,Springer-Nature,2016,hybrid,NATURAL SCIENCES,2,3000,6000
21454_2017_hybrid,21454,Springer-Nature,2017,hybrid,SOCIAL SCIENCES,2,3000,6000
22236_2015_hybrid,22236,Springer-Nature,2015,hybrid,HUMANITIES,2,3000,6000
22351_2017_hybrid,22351,Wiley,2017,hybrid,SOCIAL SCIENCES,2,3000,6000
22407_2016_hybrid,22407,Elsevier,2016,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
22979_2016_hybrid,22979,Sage,2016,hybrid,SOCIAL SCIENCES,2,3000,6000
22998_2018_hybrid,22998,Wiley,2018,hybrid,SOCIAL SCIENCES,2,3000,6000
23061_2016_hybrid,23061,Sage,2016,hybrid,SOCIAL SCIENCES,2,3000,6000
24357_2016_hybrid,24357,Springer-Nature,2016,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
24380_2016_hybrid,24380,Sage,2016,hybrid,SOCIAL SCIENCES,2,3000,6000
25026_2018_hybrid,25026,Springer-Nature,2018,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
25176_2017_hybrid,25176,Springer-Nature,2017,hybrid,AGRICULTURAL SCIENCES,2,3000,6000
25506_2016_hybrid,25506,Springer-Nature,2016,hybrid,ENGINEERING AND TECHNOLOGY,2,3000,6000
9733_2018_hybrid,9733,Sage,2018,hybrid,HUMANITIES,2,3000,6000
9746_2016_hybrid,9746,Springer-Nature,2016,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
11857_2017_hybrid,11857,Sage,2017,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
12166_2018_hybrid,12166,Springer-Nature,2018,hybrid,NATURAL SCIENCES,2,3000,6000
12171_2018_hybrid,12171,Sage,2018,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
12181_2016_hybrid,12181,Wiley,2016,hybrid,SOCIAL SCIENCES,2,3000,6000
12344_2017_hybrid,12344,Sage,2017,hybrid,SOCIAL SCIENCES,2,3000,6000
13072_2018_hybrid,13072,Wiley,2018,hybrid,AGRICULTURAL SCIENCES,2,3000,6000
13526_2015_hybrid,13526,Springer-Nature,2015,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
13587_2017_hybrid,13587,Sage,2017,hybrid,ENGINEERING AND TECHNOLOGY,2,3000,6000
14103_2017_hybrid,14103,Springer-Nature,2017,hybrid,SOCIAL SCIENCES,2,3000,6000
14351_2018_hybrid,14351,Springer-Nature,2018,hybrid,ENGINEERING AND TECHNOLOGY,2,3000,6000
14898_2018_hybrid,14898,Springer-Nature,2018,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
14981_2018_hybrid,14981,Springer-Nature,2018,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
15032_2016_hybrid,15032,Springer-Nature,2016,hybrid,NATURAL SCIENCES,2,3000,6000
15438_2018_hybrid,15438,Wiley,2018,hybrid,NATURAL SCIENCES,2,3000,6000
15489_2016_hybrid,15489,Elsevier,2016,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
15920_2018_hybrid,15920,Springer-Nature,2018,hybrid,ENGINEERING AND TECHNOLOGY,2,3000,6000
16849_2017_hybrid,16849,Elsevier,2017,hybrid,NATURAL SCIENCES,2,3000,6000
17325_2018_hybrid,17325,Springer-Nature,2018,hybrid,ENGINEERING AND TECHNOLOGY,2,3000,6000
17333_2015_hybrid,17333,Wiley,2015,hybrid,HUMANITIES,2,3000,6000
17520_2016_hybrid,17520,Elsevier,2016,hybrid,ENGINEERING AND TECHNOLOGY,2,3000,6000
17720_2016_hybrid,17720,Wiley,2016,hybrid,NATURAL SCIENCES,2,3000,6000
17720_2018_hybrid,17720,Wiley,2018,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
17970_2016_hybrid,17970,Springer-Nature,2016,hybrid,ENGINEERING AND TECHNOLOGY,2,3000,6000
17974_2015_hybrid,17974,Springer-Nature,2015,hybrid,HUMANITIES,2,3000,6000
18244_2016_hybrid,18244,Springer-Nature,2016,hybrid,NATURAL SCIENCES,2,3000,6000
517_2017_hybrid,517,Springer-Nature,2017,hybrid,NATURAL SCIENCES,2,3000,6000
1288_2015_hybrid,1288,Springer-Nature,2015,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
1320_2016_hybrid,1320,Sage,2016,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
1497_2018_hybrid,1497,Springer-Nature,2018,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
1984_2016_hybrid,1984,Springer-Nature,2016,hybrid,NATURAL SCIENCES,2,3000,6000
2113_2018_hybrid,2113,Sage,2018,hybrid,SOCIAL SCIENCES,2,3000,6000
2799_2016_hybrid,2799,Wiley,2016,hybrid,SOCIAL SCIENCES,2,3000,6000
3767_2016_hybrid,3767,Wiley,2016,hybrid,SOCIAL SCIENCES,2,3000,6000
3848_2017_hybrid,3848,Springer-Nature,2017,hybrid,ENGINEERING AND TECHNOLOGY,2,3000,6000
3894_2015_hybrid,3894,Springer-Nature,2015,hybrid,NATURAL SCIENCES,2,3000,6000
5107_2018_hybrid,5107,Springer-Nature,2018,hybrid,NATURAL SCIENCES,2,3000,6000
5816_2018_hybrid,5816,Sage,2018,hybrid,SOCIAL SCIENCES,2,3000,6000
6082_2018_hybrid,6082,Sage,2018,hybrid,SOCIAL SCIENCES,2,3000,6000
6126_2016_hybrid,6126,Sage,2016,hybrid,SOCIAL SCIENCES,2,3000,6000
6134_2015_hybrid,6134,Springer-Nature,2015,hybrid,NATURAL SCIENCES,2,3000,6000
7335_2018_hybrid,7335,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
7498_2016_hybrid,7498,Sage,2016,hybrid,SOCIAL SCIENCES,2,3000,6000
7596_2018_hybrid,7596,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
8589_2018_hybrid,8589,Elsevier,2018,hybrid,ENGINEERING AND TECHNOLOGY,2,3000,6000
8945_2017_hybrid,8945,Elsevier,2017,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
1377_2016_hybrid,1377,Wiley,2016,hybrid,SOCIAL SCIENCES,2,3000,6000
1529_2015_hybrid,1529,Springer-Nature,2015,hybrid,NATURAL SCIENCES,2,3000,6000
1778_2018_hybrid,1778,Elsevier,2018,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
2008_2017_hybrid,2008,Wiley,2017,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
2076_2017_hybrid,2076,Springer-Nature,2017,hybrid,ENGINEERING AND TECHNOLOGY,2,3000,6000
2641_2017_hybrid,2641,Springer-Nature,2017,hybrid,NATURAL SCIENCES,2,3000,6000
2754_2018_hybrid,2754,Springer-Nature,2018,hybrid,ENGINEERING AND TECHNOLOGY,2,3000,6000
3303_2017_hybrid,3303,Springer-Nature,2017,hybrid,ENGINEERING AND TECHNOLOGY,2,3000,6000
3465_2017_hybrid,3465,Elsevier,2017,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
3777_2018_hybrid,3777,Sage,2018,hybrid,MEDICAL AND HEALTH SCIENCES,2,3000,6000
5107_2015_hybrid,5107,Springer-Nature,2015,hybrid,NATURAL SCIENCES,2,3000,6000
5344_2018_hybrid,5344,Elsevier,2018,hybrid,NATURAL SCIENCES,2,3000,6000
5472_2016_hybrid,5472,Springer-Nature,2016,hybrid,ENGINEERING AND TECHNOLOGY,2,3000,6000
5697_2018_hybrid,5697,Wiley,2018,hybrid,SOCIAL SCIENCES,2,3000,6000
